InstructorID,FirstName,LastName,Department,Rank,Email
I8597,صبري,آل عايض,كلية الزراعة,محاضر,sdqyb-lkhyl@example.net
I8598,أفنان,آل بن ظافر,كلية التربية,محاضر,qhtnhnbwly@example.org
I8599,مرتقي,آل بن ظافر,كلية التربية,أستاذ,shyblhkyr@example.org
I8600,رحيب,آل قصير,كلية الصيدلة,محاضر,fshrbtly@example.net
I8601,عابد,المهنا,كلية التربية,أستاذ,hym92@example.com
I8602,فدائي,أبا الخيل,كلية الصيدلة,أستاذ,al-lyshd@example.org
I8603,طريف,الراشد,كلية الزراعة,محاضر,jal-qsyr@example.com
I8604,قطز,آل قصير,كلية الصيدلة,محاضر,ybn-ldn@example.com
I8605,حنفي,المشاولة,كلية الصيدلة,أستاذ,lmhydbtyl@example.org
I8606,طريف,الخرافي,كلية التربية,أستاذ,qal-bn-zfr@example.net
I8607,نافع,الحجار,كلية الهندسة,أستاذ,nyzy47@example.net
I8608,عبد الرّؤوف,آل بن لافي,كلية الزراعة,أستاذ,cal-swd@example.net
I8609,عبد التّواب,آل حسين,كلية الزراعة,أستاذ,lrlhkyr@example.com
I8610,مزهر,آل قصير,كلية الصيدلة,أستاذ,lkhrfyblm@example.com
I8611,شريف,بقشان,كلية الزراعة,أستاذ,hmdal-yd@example.org
I8612,ريمان,حجار,كلية الزراعة,أستاذ,al-jfrrby@example.net
I8613,لبيب,بقشان,كلية الزراعة,محاضر,jsm48@example.net
I8614,سلاف,آل بن لافي,كلية الصيدلة,أستاذ,al-wdbsm@example.net
I8615,يمام,الخرافي,كلية التربية,أستاذ,dhy36@example.com
I8616,ساهد,آل صفوان,كلية التربية,أستاذ,kal-rfy@example.org
I8617,قاسم,العقيل,كلية الصيدلة,أستاذ,nbylal-mqt@example.net
I8618,سموح,آل عطفة,كلية الزراعة,محاضر,nzm91@example.net
I8619,قدري,آل محمد بن علي بن جماز,كلية الصيدلة,أستاذ مساعد,flh71@example.net
I8620,صاحب,شربتلي,كلية الصيدلة,محاضر,lhfn07@example.com
I8621,جنى,آل العسكري,كلية الزراعة,أستاذ,ljbrkhlwsy@example.net
I8622,عطاء,آل معيض,كلية الهندسة,أستاذ مساعد,sfyrlmhydb@example.com
I8623,غيداء,آل عايض,كلية الصيدلة,أستاذ مساعد,ltynbn-ldn@example.net
I8624,ريما,آل قصير,كلية الزراعة,محاضر,syl08@example.org
I8625,صبيح,المهنا,كلية الزراعة,أستاذ,thr88@example.com
I8626,جودي,العليان,كلية الزراعة,أستاذ,zhr33@example.com
I8627,مادلين,حجار,كلية الصيدلة,أستاذ,mhrnhnbwly@example.com
I8628,مراد,بن لادن,كلية التربية,محاضر,hnbl95@example.com
I8629,صالح,آل بن ظافر,كلية الزراعة,أستاذ,nbrsljbr@example.org
I8630,طالب,بقشان,كلية الهندسة,أستاذ مساعد,hjrrdy@example.net
I8631,حقّي,الجابر,كلية الزراعة,أستاذ مساعد,bw-dwwdmws@example.com
I8632,روبين,العجلان,كلية الزراعة,أستاذ مساعد,jmlbw-dwwd@example.net
I8633,مُتولي,آل حسين,كلية الصيدلة,أستاذ مساعد,fthyldbg@example.org
I8634,رامح,الشايع,كلية الزراعة,أستاذ,kal-wd@example.net
I8635,سائد,أبو داوود,كلية الهندسة,محاضر,sbry41@example.com
I8636,عثمان,الجابر,كلية الصيدلة,أستاذ,mhnzglwl@example.net
I8637,فيّاض,آل سعود,كلية الزراعة,أستاذ مساعد,al-tftyd@example.org
I8638,عبّود,آل رفيع,كلية الصيدلة,محاضر,sfyn33@example.org
I8639,يسري,الحكير,كلية الزراعة,محاضر,ljlnmrzwq@example.org
I8640,بلقيس,آل معيض,كلية الصيدلة,أستاذ مساعد,ngm80@example.com
I8641,يانع,الشايع,كلية الزراعة,أستاذ,slmhydb@example.org
I8642,نادر,آل الشيخ,كلية التربية,أستاذ,sdy59@example.org
I8643,حارث,آل حسين,كلية الزراعة,أستاذ,njwn60@example.net
I8644,جمال الدّين,آل جعفر,كلية التربية,محاضر,smwhal-wd@example.com
I8645,دهمان,الراشد,كلية الزراعة,أستاذ,bd-lrwhym24@example.org
I8646,وضّاح,آل سلطان,كلية الزراعة,محاضر,al-wdhydy@example.org
I8647,كرم,الراشد,كلية الصيدلة,محاضر,ljflyrmzy@example.net
I8648,ضرغام,بن لادن,كلية التربية,أستاذ مساعد,hmm43@example.net
I8649,كامل,آل بن لافي,كلية الهندسة,أستاذ مساعد,al-bn-zfrmrf@example.org
I8650,صامد,الحكير,كلية الصيدلة,أستاذ مساعد,shyb18@example.org
I8651,صخر,الحجار,كلية الصيدلة,أستاذ مساعد,pbw-dwwd@example.net
I8652,صنديد,آل حسين,كلية الهندسة,أستاذ,wsflhjr@example.com
I8653,طائع,بن لادن,كلية الهندسة,أستاذ مساعد,al-bn-zfrkrm@example.org
I8654,هدى,آل رفيع,كلية التربية,أستاذ مساعد,fsylmmwn@example.net
I8655,جرّاح,بن لادن,كلية التربية,أستاذ,lmhnzyn@example.com
I8656,مكّي,آل قصير,كلية التربية,محاضر,al-lshykhrshd@example.net
I8657,عذب,آل سلطان,كلية الزراعة,أستاذ مساعد,lhkyrdhyb@example.net
I8658,قنوع,آل سعود,كلية الزراعة,أستاذ مساعد,bqshnbd-lhqw@example.com
I8659,ودود,آل قصير,كلية الصيدلة,أستاذ,zal-wd@example.org
I8660,فرات,آل جعفر,كلية التربية,محاضر,slm70@example.net
I8661,فردوس,حنبولي,كلية الصيدلة,محاضر,mkrwmal-sfwn@example.net
I8662,سعد,كانو,كلية الزراعة,محاضر,ysral-swd@example.org
I8663,ذريع,الجفالي,كلية التربية,محاضر,bd-lrwwwf54@example.com
I8664,مُرسي,المغاولة,كلية الصيدلة,أستاذ,lbydljfly@example.com
I8665,صدّاح,آل سلطان,كلية الزراعة,أستاذ,al-bn-zfrymn@example.org
I8666,رهيف,حجار,كلية الهندسة,أستاذ مساعد,ql09@example.org
I8667,مزهر,آل محمد بن علي بن جماز,كلية الهندسة,محاضر,lhnbwly@example.org
I8668,نافع,الراشد,كلية الزراعة,محاضر,sdy08@example.org
I8669,شيّق,الجفالي,كلية الزراعة,محاضر,sal-jfr@example.org
I8670,جمان,أبا الخيل,كلية الزراعة,محاضر,rf33@example.org
I8671,يقين,آل محمد بن علي بن جماز,كلية الزراعة,أستاذ مساعد,btkr60@example.net
I8672,مسرور,حنبولي,كلية الصيدلة,أستاذ مساعد,jwhral-myd@example.com
I8673,أفراح,بقشان,كلية الهندسة,أستاذ مساعد,al-sltnmrzwq@example.org
I8674,ميّاد,كانو,كلية الصيدلة,أستاذ,bd-lqdwwsal-mqt@example.com
I8675,نجدت,آل سلطان,كلية الزراعة,محاضر,jwdy95@example.org
I8676,عبد الحكيم,آل قصير,كلية الهندسة,محاضر,al-rfytl@example.net
I8677,مرتجي,العجلان,كلية الهندسة,أستاذ مساعد,bd-lhkymlkhrfy@example.org
I8678,عبد القادر,آل عايض,كلية الصيدلة,أستاذ,twfyqbw-dwwd@example.com
I8679,هاشم,الجفالي,كلية الصيدلة,أستاذ,hsyb21@example.net
I8680,عائد,حجار,كلية التربية,أستاذ,lhkyrdhyb@example.com
I8681,ميرا,الراشد,كلية التربية,محاضر,zky80@example.org
I8682,طائف,حجار,كلية الزراعة,أستاذ,yhyal-tf@example.org
I8683,مؤمن,آل الشيخ,كلية الهندسة,أستاذ,fkhr30@example.net
I8684,مرشد,آل بن ظافر,كلية الصيدلة,محاضر,ftwh27@example.org
I8685,عزيز,آل بن لافي,كلية الصيدلة,محاضر,wlyf00@example.org
I8686,ثابت,أبو داوود,كلية الصيدلة,أستاذ,twlyn34@example.org
I8687,كنان,الشايع,كلية الصيدلة,أستاذ مساعد,hknw@example.net
I8688,ساجي,آل صفوان,كلية الزراعة,أستاذ مساعد,al-lskrynbhn@example.org
I8689,فداء,الجفالي,كلية التربية,أستاذ,jhr04@example.com
I8690,هنادي,كانو,كلية الهندسة,أستاذ,drydal-rfy@example.com
I8691,نجدت,الجابر,كلية الهندسة,محاضر,shbn85@example.com
I8692,مقداد,بن لادن,كلية التربية,أستاذ,nsr-ldwynljln@example.net
I8693,عصام,المغاولة,كلية الهندسة,محاضر,whydbn-ldn@example.org
I8694,نزار,الشايع,كلية الصيدلة,أستاذ مساعد,xal-swd@example.com
I8695,تاج الدّين,المهنا,كلية التربية,أستاذ مساعد,bd-lswmdal-khdyr@example.com
I8696,هيمان,الجفالي,كلية الصيدلة,أستاذ,knwmuslh@example.com
I8697,جعفر,آل بن ظافر,كلية الزراعة,أستاذ مساعد,shbyb93@example.org
I8698,نوّار,المهنا,كلية الزراعة,أستاذ,al-mqtdhwk@example.com
I8699,سهل,الخرافي,كلية الهندسة,أستاذ مساعد,rbh70@example.net
I8700,ضحى,آل معيض,كلية التربية,محاضر,shl90@example.com
I8701,عبد الحليم,آل بن ظافر,كلية التربية,محاضر,jhdal-bn-lfy@example.net
I8702,غوى,الحكير,كلية الصيدلة,أستاذ مساعد,gzyr72@example.com
I8703,غيداء,المشاولة,كلية التربية,محاضر,bhr87@example.net
I8704,لؤي,الراشد,كلية الزراعة,محاضر,mznlmshwl@example.com
I8705,هلال,فصيل,كلية الزراعة,أستاذ مساعد,al-sfwnnzm@example.org
I8706,سلسبيل,آل معيض,كلية الصيدلة,محاضر,wfyq21@example.net
I8707,رئيس,بن لادن,كلية الهندسة,أستاذ,hjrfr@example.com
I8708,مُتولي,آل جعفر,كلية الزراعة,محاضر,khsh05@example.net
I8709,مطاوع,العقيل,كلية الزراعة,أستاذ مساعد,cal-bn-zfr@example.com
I8710,شريف,الحجار,كلية الصيدلة,أستاذ,ljflyrshyd@example.com
I8711,خلف,شربتلي,كلية الزراعة,أستاذ مساعد,drgm21@example.org
I8712,مؤيّد,بقشان,كلية الزراعة,أستاذ مساعد,lqylnwr-ldwyn@example.com
I8713,رشدي,الحجار,كلية التربية,أستاذ مساعد,ljflydhmn@example.net
I8714,ثائر,آل صفوان,كلية الهندسة,أستاذ مساعد,mhrnlqyl@example.net
I8715,دعاء,المهنا,كلية التربية,محاضر,al-mhmd-bn-ly-bn-jmzrzyn@example.net
I8716,وسيم,الدباغ,كلية التربية,أستاذ,lmlshy@example.com
I8717,آيات,آل جعفر,كلية الزراعة,محاضر,jdyr05@example.net
I8718,فيّاض,حنبولي,كلية الصيدلة,أستاذ,mutywmlrshd@example.com
I8719,هيكل,آل عايض,كلية الزراعة,أستاذ مساعد,gyd99@example.net
I8720,شاكر,كانو,كلية الهندسة,محاضر,qldbg@example.net
I8721,نظام,العجلان,كلية الصيدلة,أستاذ مساعد,shwqyal-mqt@example.net
I8722,هايدي,الخرافي,كلية الصيدلة,محاضر,bhal-sfwn@example.com
I8723,تقيّ الدّين,بن لادن,كلية التربية,محاضر,wjyh09@example.org
I8724,فرحان,آل عطفة,كلية التربية,أستاذ,jnal-myd@example.org
I8725,ناصر,آل بن لافي,كلية الصيدلة,أستاذ مساعد,fsylmhjwb@example.com
I8726,جوانا,الشايع,كلية الصيدلة,أستاذ,myswn21@example.net
I8727,صبيح,حنبولي,كلية الزراعة,أستاذ مساعد,bthj49@example.org
I8728,عتيق,الحكير,كلية الصيدلة,أستاذ,lhjrmrn@example.net
I8729,عتاب,آل سعود,كلية الزراعة,محاضر,ysr78@example.com
I8730,جسور,المغاولة,كلية الهندسة,محاضر,majdy64@example.net
I8731,عبّاس,العليان,كلية الصيدلة,أستاذ مساعد,shywq14@example.org
I8732,فردوس,مهنا,كلية الزراعة,أستاذ,dysmal-khdyr@example.com
I8733,جرّاح,آل مقطة,كلية الهندسة,أستاذ مساعد,yal-wd@example.com
I8734,باسمة,بن لادن,كلية الصيدلة,محاضر,mrtjyljfly@example.org
I8735,مُتيّم,الشايع,كلية الهندسة,أستاذ,bd-llym51@example.net
I8736,غازي,المهيدب,كلية التربية,محاضر,zwt67@example.com
I8737,نجوان,فصيل,كلية الهندسة,أستاذ,al-mqtkhld@example.org
I8738,باسمة,شربتلي,كلية التربية,محاضر,lkhrfywjyh@example.org
I8739,جاد,آل عايض,كلية الزراعة,أستاذ مساعد,tal-lshykh@example.com
I8740,ماذى,آل صفوان,كلية الهندسة,أستاذ مساعد,msbh52@example.net
I8741,فرج,الحكير,كلية الزراعة,أستاذ مساعد,kmlbw-dwwd@example.com
I8742,رباح,العليان,كلية الزراعة,محاضر,mhnbwly@example.com
I8743,خلدون,العجلان,كلية الزراعة,أستاذ مساعد,zal-lskry@example.net
I8744,علاء الدّين,آل بن لافي,كلية التربية,أستاذ,smtb-lkhyl@example.net
I8745,ريف,المهيدب,كلية الزراعة,محاضر,lmgwlndy@example.net
I8746,جهاد,آل صفوان,كلية الصيدلة,أستاذ,lynlqyl@example.org
I8747,صبري,آل عواض,كلية الصيدلة,أستاذ,lrshdyd@example.net
I8748,محجوب,فصيل,كلية الزراعة,أستاذ مساعد,sbr42@example.net
I8749,علم الدّين,آل عواض,كلية الصيدلة,أستاذ,al-jfrbtkr@example.com
I8750,ديمه,الحكير,كلية التربية,محاضر,ljlnsyf-ldwyn@example.net
I8751,كنار,العليان,كلية الصيدلة,محاضر,al-wdfd@example.net
I8752,ماذى,آل علي,كلية الزراعة,أستاذ مساعد,wfyy36@example.net
I8753,تولين,كانو,كلية الصيدلة,محاضر,shrbtlytkf@example.com
I8754,نصر الدّين,آل حسين,كلية الزراعة,محاضر,ljflymutz@example.net
I8755,نبيه,آل صفوان,كلية الصيدلة,أستاذ مساعد,khnbwly@example.com
I8756,لفيف,الجفالي,كلية الصيدلة,أستاذ مساعد,al-mhmd-bn-ly-bn-jmzzhy@example.org
I8757,ياسر,مهنا,كلية الهندسة,أستاذ مساعد,nwfllyn@example.net
I8758,ريتال,آل معيض,كلية الهندسة,أستاذ,ljbrjwn@example.org
I8759,بيلسان,الحكير,كلية الزراعة,محاضر,lymal-mhmd-bn-ly-bn-jmz@example.com
I8760,حليم,آل الشيخ,كلية الزراعة,أستاذ,nswh07@example.net
I8761,صبيح,المشاولة,كلية الهندسة,أستاذ,thmrlrshd@example.net
I8762,زاهي,شربتلي,كلية الهندسة,أستاذ مساعد,val-wd@example.net
I8763,يارا,آل علي,كلية الصيدلة,محاضر,al-sfwnlr@example.com
I8764,شريف,الخرافي,كلية الزراعة,أستاذ,mukhymr12@example.com
I8765,ضاحي,آل سعود,كلية الهندسة,أستاذ,lmshwlkwthr@example.net
I8766,عارف,بن لادن,كلية الهندسة,أستاذ مساعد,jbrlhkyr@example.com
